"TOA5","MGEO_SERC","CR1000X","50443","CR1000X.8.2.1","CPU:MGEO_SERCv30INT.CR1X","63132","LevelTable"
"TIMESTAMP","RECORD","Level_m_CBS","Pressure_mbar_CBS","Temperature_CBS","Status_CBS"
"TS","RN","m","mbar","Celsius","na"
"","","Smp","Smp","Smp","Smp"
"2026-02-28 01:00:00",11131,0,0,19.6,1
"2026-02-28 01:06:00",11132,0,0,19.6,1
"2026-02-28 01:12:00",11133,0,0,19.5,1
"2026-02-28 01:18:00",11134,0,0,19.5,1
"2026-02-28 01:24:00",11135,0,0,19.5,1
"2026-02-28 01:30:00",11136,0,0,19.5,1
"2026-02-28 01:36:00",11137,0,0,19.5,1
"2026-02-28 01:42:00",11138,0,0,19.4,1
"2026-02-28 01:48:00",11139,0,0,19.4,1
"2026-02-28 01:54:00",11140,0,0,19.4,1
"2026-02-28 02:00:00",11141,0,0,19.4,1
"2026-02-28 02:06:00",11142,0,0,19.4,1
"2026-02-28 02:12:00",11143,0,0,19.4,1
"2026-02-28 02:18:00",11144,0,0,19.4,1
"2026-02-28 02:24:00",11145,0,0,19.4,1
"2026-02-28 02:30:00",11146,0,0,19.4,1
"2026-02-28 02:36:00",11147,0,0,19.3,1
"2026-02-28 02:42:00",11148,0,0,19.3,1
"2026-02-28 02:48:00",11149,0,0,19.3,1
"2026-02-28 02:54:00",11150,0,0,19.3,1
"2026-02-28 03:00:00",11151,0,0,19.3,1
"2026-02-28 03:06:00",11152,0,0,19.3,1
"2026-02-28 03:12:00",11153,0,0,19.3,1
"2026-02-28 03:18:00",11154,0,0,19.3,1
"2026-02-28 03:24:00",11155,0,0,19.3,1
"2026-02-28 03:30:00",11156,0,0,19.3,1
"2026-02-28 03:36:00",11157,0,0,19.2,1
"2026-02-28 03:42:00",11158,0,0,19.2,1
"2026-02-28 03:48:00",11159,0,0,19.3,1
"2026-02-28 03:54:00",11160,0,0,19.3,1
"2026-02-28 04:00:00",11161,0,0,19.3,1
"2026-02-28 04:06:00",11162,0,0,19.3,1
"2026-02-28 04:12:00",11163,0,0,19.3,1
"2026-02-28 04:18:00",11164,0,0,19.3,1
"2026-02-28 04:24:00",11165,0,0,19.3,1
"2026-02-28 04:30:00",11166,0,0,19.4,1
"2026-02-28 04:36:00",11167,0,0,19.4,1
"2026-02-28 04:42:00",11168,0,0,19.4,1
"2026-02-28 04:48:00",11169,0,0,19.4,1
"2026-02-28 04:54:00",11170,0,0,19.4,1
"2026-02-28 05:00:00",11171,0,0.01,19.4,1
"2026-02-28 05:06:00",11172,0,0.01,19.4,1
"2026-02-28 05:12:00",11173,0,0,19.4,1
"2026-02-28 05:18:00",11174,0,0,19.4,1
"2026-02-28 05:24:00",11175,0,0,19.4,1
"2026-02-28 05:30:00",11176,0,0,19.4,1
"2026-02-28 05:36:00",11177,0,0,19.4,1
"2026-02-28 05:42:00",11178,0,0,19.4,1
"2026-02-28 05:48:00",11179,0,0,19.4,1
"2026-02-28 05:54:00",11180,0,0,19.4,1
"2026-02-28 06:00:00",11181,0,0,19.4,1
"2026-02-28 06:06:00",11182,0,0,19.4,1
"2026-02-28 06:12:00",11183,0,0,19.5,1
"2026-02-28 06:18:00",11184,0,0,19.5,1
"2026-02-28 06:24:00",11185,0,0,19.5,1
"2026-02-28 06:30:00",11186,0,0,19.5,1
"2026-02-28 06:36:00",11187,0,0,19.4,1
"2026-02-28 06:42:00",11188,0,0,19.4,1
"2026-02-28 06:48:00",11189,0,0,19.5,1
"2026-02-28 06:54:00",11190,0,0,19.5,1
"2026-02-28 07:00:00",11191,0,0,19.5,1
"2026-02-28 07:06:00",11192,0,0,19.5,1
"2026-02-28 07:12:00",11193,0,0,19.5,1
"2026-02-28 07:18:00",11194,0,0,19.5,1
"2026-02-28 07:24:00",11195,0,0,19.5,1
"2026-02-28 07:30:00",11196,0,0.01,19.6,1
"2026-02-28 07:36:00",11197,0,0,19.7,1
